Homestead Base,25.4936,-80.3911,1212.000000,823.000000
Naranja,25.5164,-80.4221,1211.000000,823.000000
Princeton,25.5396,-80.3971,1211.000000,822.000000
Goulds,25.5614,-80.388,1212.000000,821.000000
Cutler Bay,25.5765,-80.3356,1213.000000,821.000000
South Miami Heights,25.5886,-80.3862,1212.000000,820.000000
West Perrine,25.6061,-80.3639,1212.000000,820.000000
Richmond West,25.6105,-80.4297,1211.000000,819.000000
Palmetto Estates,25.6211,-80.3616,1212.000000,819.000000
Palmetto Bay,25.622,-80.3221,1214.000000,819.000000
Country Walk,25.6331,-80.4353,1210.000000,819.000000
Richmond Heights,25.6347,-80.372,1212.000000,819.000000
Three Lakes,25.6415,-80.4,1211.000000,818.000000
Pinecrest,25.665,-80.3042,1214.000000,818.000000
The Hammocks,25.67,-80.4483,1210.000000,817.000000
Kendall,25.6697,-80.3556,1213.000000,817.000000
The Crossings,25.6708,-80.4018,1211.000000,817.000000
Key Biscayne,25.6908,-80.1653,1218.000000,817.000000
Coral Gables,25.7037,-80.2715,1215.000000,816.000000
Sunset,25.7061,-80.353,1213.000000,816.000000
Kendall West,25.7065,-80.4388,1210.000000,816.000000
Kendale Lakes,25.7081,-80.4078,1211.000000,816.000000
South Miami,25.7079,-80.2952,1214.000000,816.000000
Glenvar Heights,25.709,-80.3156,1214.000000,816.000000
Westwood Lakes,25.7237,-80.3717,1212.000000,816.000000
Olympia Heights,25.7241,-80.339,1213.000000,816.000000
Coral Terrace,25.7464,-80.3049,1214.000000,815.000000
University Park,25.7469,-80.3684,1212.000000,815.000000
Westchester,25.7474,-80.3358,1213.000000,815.000000
Tamiami,25.7556,-80.4016,1211.000000,815.000000
West Miami,25.7578,-80.2969,1214.000000,814.000000
Fisher Island,25.7607,-80.1415,1219.000000,814.000000
Fountainebleau,25.7723,-80.3458,1213.000000,814.000000
Sweetwater,25.7786,-80.376,1212.000000,814.000000
Miami,25.7839,-80.2102,1217.000000,814.000000
Virginia Gardens,25.8095,-80.2974,1214.000000,813.000000
Chokoloskee,25.8146,-81.3603,1185.000000,813.000000
Doral,25.8151,-80.3565,1213.000000,813.000000
Miami Beach,25.8171,-80.1396,1219.000000,812.000000
Miami Springs,25.8195,-80.2894,1214.000000,812.000000
Brownsville,25.8216,-80.2417,1216.000000,812.000000
Gladeview,25.8395,-80.2368,1216.000000,812.000000
Plantation Island,25.8475,-81.3754,1184.000000,812.000000
North Bay Village,25.8487,-80.1535,1218.000000,811.000000
El Portal,25.8556,-80.1954,1217.000000,811.000000
Everglades,25.8579,-81.3862,1184.000000,811.000000
West Little River,25.857,-80.2367,1216.000000,811.000000
Medley,25.8646,-80.3516,1213.000000,811.000000
Miami Shores,25.867,-80.1779,1218.000000,811.000000
Hialeah,25.8696,-80.3046,1214.000000,811.000000
Pinewood,25.8697,-80.2174,1216.000000,811.000000
Indian Creek,25.8783,-80.137,1219.000000,810.000000
Surfside,25.8787,-80.125,1219.000000,810.000000
Biscayne Park,25.8817,-80.1813,1217.000000,810.000000
Westview,25.8826,-80.2415,1216.000000,810.000000
Hialeah Gardens,25.8878,-80.3569,1213.000000,810.000000
Bay Harbor Islands,25.8878,-80.1335,1219.000000,810.000000
Bal Harbour,25.8935,-80.1258,1219.000000,810.000000
Opa-locka,25.8997,-80.2551,1215.000000,810.000000
North Miami,25.9007,-80.1686,1218.000000,810.000000
Miami Lakes,25.9125,-80.3214,1214.000000,809.000000
Golden Glades,25.9129,-80.2013,1217.000000,809.000000
Goodland,25.9252,-81.648,1177.000000,809.000000
North Miami Beach,25.9302,-80.166,1218.000000,809.000000
Marco Island,25.933,-81.6993,1176.000000,809.000000
Palm Springs North,25.9351,-80.3339,1213.000000,809.000000
Sunny Isles Beach,25.9385,-80.1246,1219.000000,808.000000
Country Club,25.9407,-80.3102,1214.000000,808.000000
Miami Gardens,25.9433,-80.2426,1216.000000,808.000000
Ojus,25.9563,-80.1606,1218.000000,808.000000
Aventura,25.9565,-80.1372,1219.000000,808.000000
Ives Estates,25.9632,-80.183,1217.000000,808.000000
Golden Beach,25.966,-80.121,1219.000000,807.000000
Miramar,25.9773,-80.3351,1213.000000,807.000000
West Park,25.984,-80.1923,1217.000000,807.000000
Pembroke Park,25.9852,-80.1777,1218.000000,807.000000
Hallandale Beach,25.9854,-80.1423,1219.000000,807.000000
Pembroke Pines,26.0128,-80.3382,1213.000000,806.000000
Hollywood,26.0294,-80.1679,1218.000000,805.000000
Cooper City,26.0463,-80.2862,1215.000000,805.000000
Southwest Ranches,26.0476,-80.375,1212.000000,805.000000
Dania Beach,26.0594,-80.1637,1218.000000,804.000000
Davie,26.0789,-80.287,1215.000000,804.000000
Verona Walk,26.0839,-81.6794,1176.000000,803.000000
Lely Resort,26.0889,-81.7031,1175.000000,803.000000
Naples Manor,26.0892,-81.7254,1175.000000,803.000000
Broadview Park,26.0979,-80.2088,1217.000000,803.000000
Weston,26.1006,-80.4054,1211.000000,803.000000
Lely,26.1032,-81.7297,1175.000000,803.000000
Boulevard Gardens,26.1252,-80.1822,1217.000000,802.000000
Plantation,26.126,-80.2617,1215.000000,802.000000
Washington Park,26.1304,-80.1801,1218.000000,802.000000
Franklin Park,26.134,-80.1762,1218.000000,802.000000
Roosevelt Gardens,26.1406,-80.181,1217.000000,802.000000
Fort Lauderdale,26.1412,-80.1464,1218.000000,802.000000
Naples,26.1504,-81.7936,1173.000000,801.000000
Sunrise,26.1547,-80.2997,1214.000000,801.000000
Lazy Lake,26.1563,-80.1452,1218.000000,801.000000
Wilton Manors,26.1593,-80.1395,1219.000000,801.000000
Lauderhill,26.1605,-80.2242,1216.000000,801.000000
Lauderdale Lakes,26.1682,-80.2017,1217.000000,801.000000
Oakland Park,26.178,-80.1528,1218.000000,800.000000
Golden Gate,26.1844,-81.7031,1175.000000,800.000000
Lauderdale-by-the-Sea,26.199,-80.0972,1220.000000,800.000000
Sea Ranch Lakes,26.2007,-80.0981,1220.000000,799.000000
Tamarac,26.2056,-80.2542,1215.000000,799.000000
North Lauderdale,26.2113,-80.2209,1216.000000,799.000000
Vineyards,26.2279,-81.728,1175.000000,799.000000
Pelican Bay,26.2326,-81.8108,1172.000000,798.000000
Pompano Beach,26.2428,-80.1312,1219.000000,798.000000
Margate,26.2466,-80.2119,1217.000000,798.000000
Island Walk,26.2511,-81.711,1175.000000,798.000000
Naples Park,26.2633,-81.8094,1172.000000,797.000000
Coral Springs,26.2702,-80.2591,1215.000000,797.000000
Lighthouse Point,26.2785,-80.0891,1220.000000,797.000000
Coconut Creek,26.2803,-80.1842,1217.000000,797.000000
Hillsboro Beach,26.2837,-80.0796,1220.000000,797.000000
Orangetree,26.2929,-81.5786,1179.000000,796.000000
Deerfield Beach,26.305,-80.1277,1219.000000,796.000000
Parkland,26.3218,-80.2533,1216.000000,795.000000
Hillsboro Pines,26.3253,-80.1947,1217.000000,795.000000
